Report generated on: 03-26-2023 15:58:36
"INTL.4701-34-GUF-BDOLPPP.A","        French Guiana","ie"
"INTL.4701-34-PYF-BDOLPPP.A","        French Polynesia","NA"
"INTL.4701-34-GAB-BDOLPPP.A","        Gabon","30.77407"
"INTL.4701-34-GMB-BDOLPPP.A","        Gambia, The","5.246477"
"INTL.4701-34-GEO-BDOLPPP.A","        Georgia","53.42547"
"INTL.4701-34-DEU-BDOLPPP.A","        Germany","4177.845"
"INTL.4701-34-DDR-BDOLPPP.A","        Germany, East","--"
"INTL.4701-34-DEUW-BDOLPPP.A","        Germany, West","--"
"INTL.4701-34-GHA-BDOLPPP.A","        Ghana","183.3895"
"INTL.4701-34-GIB-BDOLPPP.A","        Gibraltar","NA"
"INTL.4701-34-GRC-BDOLPPP.A","        Greece","301.293"
"INTL.4701-34-GRL-BDOLPPP.A","        Greenland","4.98694"
"INTL.4701-34-GRD-BDOLPPP.A","        Grenada","1.765576"
"INTL.4701-34-GLP-BDOLPPP.A","        Guadeloupe","10.87423"
"INTL.4701-34-GUM-BDOLPPP.A","        Guam","NA"
"INTL.4701-34-GTM-BDOLPPP.A","        Guatemala","145.2037"
"INTL.4701-34-GIN-BDOLPPP.A","        Guinea","28.55908"
"INTL.4701-34-GNB-BDOLPPP.A","        Guinea-Bissau","3.633388"
"INTL.4701-34-GUY-BDOLPPP.A","        Guyana","10.18269"
"INTL.4701-34-HTI-BDOLPPP.A","        Haiti","32.3498"
"INTL.4701-34-HITZ-BDOLPPP.A","        Hawaiian Trade Zone","--"
"INTL.4701-34-HND-BDOLPPP.A","        Honduras","51.03773"
"INTL.4701-34-HKG-BDOLPPP.A","        Hong Kong","441.2215"
"INTL.4701-34-HUN-BDOLPPP.A","        Hungary","310.8975"
"INTL.4701-34-ISL-BDOLPPP.A","        Iceland","19.37183"
"INTL.4701-34-IND-BDOLPPP.A","        India","9284.868"
"INTL.4701-34-IDN-BDOLPPP.A","        Indonesia","3227.7"
"INTL.4701-34-IRN-BDOLPPP.A","        Iran","1219.62"
"INTL.4701-34-IRQ-BDOLPPP.A","        Iraq","448.9285"
"INTL.4701-34-IRL-BDOLPPP.A","        Ireland","418.0427"
"INTL.4701-34-ISR-BDOLPPP.A","        Israel","355.24"
"INTL.4701-34-ITA-BDOLPPP.A","        Italy","2342.298"
"INTL.4701-34-JAM-BDOLPPP.A","        Jamaica","26.75295"
"INTL.4701-34-JPN-BDOLPPP.A","        Japan","5340.402"
"INTL.4701-34-JOR-BDOLPPP.A","        Jordan","95.22653"
"INTL.4701-34-KAZ-BDOLPPP.A","        Kazakhstan","464.7923"
"INTL.4701-34-KEN-BDOLPPP.A","        Kenya","211.8947"
"INTL.4701-34-KIR-BDOLPPP.A","        Kiribati","0.2172565"
"INTL.4701-34-XKS-BDOLPPP.A","        Kosovo","20.06573"
"INTL.4701-34-KWT-BDOLPPP.A","        Kuwait","180.9911"
"INTL.4701-34-KGZ-BDOLPPP.A","        Kyrgyzstan","29.76835"
"INTL.4701-34-LAO-BDOLPPP.A","        Laos","53.30157"
"INTL.4701-34-LVA-BDOLPPP.A","        Latvia","55.72469"
"INTL.4701-34-LBN-BDOLPPP.A","        Lebanon","92.10283"
"INTL.4701-34-LSO-BDOLPPP.A","        Lesotho","6.278823"
"INTL.4701-34-LBR-BDOLPPP.A","        Liberia","5.515588"
"INTL.4701-34-LBY-BDOLPPP.A","        Libya","238.4199"
"INTL.4701-34-LTU-BDOLPPP.A","        Lithuania","97.47801"
"INTL.4701-34-LUX-BDOLPPP.A","        Luxembourg","67.73356"
"INTL.4701-34-MAC-BDOLPPP.A","        Macau","79.39004"
"INTL.4701-34-MDG-BDOLPPP.A","        Madagascar","43.65248"
"INTL.4701-34-MWI-BDOLPPP.A","        Malawi","28.31431"
"INTL.4701-34-MYS-BDOLPPP.A","        Malaysia","908.5322"
"INTL.4701-34-MDV-BDOLPPP.A","        Maldives","10.07008"
"INTL.4701-34-MLI-BDOLPPP.A","        Mali","43.35645"
"INTL.4701-34-MLT-BDOLPPP.A","        Malta","21.70886"
"INTL.4701-34-MTQ-BDOLPPP.A","        Martinique","7.256932"
"INTL.4701-34-MRT-BDOLPPP.A","        Mauritania","20.21736"
"INTL.4701-34-MUS-BDOLPPP.A","        Mauritius","28.04696"
"INTL.4701-34-MEX-BDOLPPP.A","        Mexico","2384.068"
"INTL.4701-34-FSM-BDOLPPP.A","        Micronesia","NA"
"INTL.4701-34-MDA-BDOLPPP.A","        Moldova","31.00942"
