Report generated on: 03-25-2023 23:02:10
"INTL.4702-33-GLP-THP.A","        Guadeloupe","399.9777"
"INTL.4702-33-GUM-THP.A","        Guam","167.294"
"INTL.4702-33-GTM-THP.A","        Guatemala","17106.34"
"INTL.4702-33-GIN-THP.A","        Guinea","12877.54"
"INTL.4702-33-GNB-THP.A","        Guinea-Bissau","1970.457"
"INTL.4702-33-GUY-THP.A","        Guyana","798.753"
"INTL.4702-33-HTI-THP.A","        Haiti","11160.44"
"INTL.4702-33-HITZ-THP.A","        Hawaiian Trade Zone","--"
"INTL.4702-33-HND-THP.A","        Honduras","9958.829"
"INTL.4702-33-HKG-THP.A","        Hong Kong","7491.429"
"INTL.4702-33-HUN-THP.A","        Hungary","9770.737"
"INTL.4702-33-ISL-THP.A","        Iceland","360.774"
"INTL.4702-33-IND-THP.A","        India","1384521"
"INTL.4702-33-IDN-THP.A","        Indonesia","269806.3"
"INTL.4702-33-IRN-THP.A","        Iran","86564.2"
"INTL.4702-33-IRQ-THP.A","        Iraq","41563.52"
"INTL.4702-33-IRL-THP.A","        Ireland","4941.865"
"INTL.4702-33-ISR-THP.A","        Israel","8607.919"
"INTL.4702-33-ITA-THP.A","        Italy","59707.18"
"INTL.4702-33-JAM-THP.A","        Jamaica","2813.773"
"INTL.4702-33-JPN-THP.A","        Japan","126840.3"
"INTL.4702-33-JOR-THP.A","        Jordan","10698.68"
"INTL.4702-33-KAZ-THP.A","        Kazakhstan","18754.26"
"INTL.4702-33-KEN-THP.A","        Kenya","50951.45"
"INTL.4702-33-KIR-THP.A","        Kiribati","124.241"
"INTL.4702-33-XKS-THP.A","        Kosovo","1788.878"
"INTL.4702-33-KWT-THP.A","        Kuwait","4441.1"
"INTL.4702-33-KGZ-THP.A","        Kyrgyzstan","6323.643"
"INTL.4702-33-LAO-THP.A","        Laos","7212.053"
"INTL.4702-33-LVA-THP.A","        Latvia","1907.675"
"INTL.4702-33-LBN-THP.A","        Lebanon","5781.907"
"INTL.4702-33-LSO-THP.A","        Lesotho","2225.702"
"INTL.4702-33-LBR-THP.A","        Liberia","4985.289"
"INTL.4702-33-LBY-THP.A","        Libya","6569.088"
"INTL.4702-33-LTU-THP.A","        Lithuania","2794.09"
"INTL.4702-33-LUX-THP.A","        Luxembourg","621.5277"
"INTL.4702-33-MAC-THP.A","        Macau","663.653"
"INTL.4702-33-MDG-THP.A","        Madagascar","27533.13"
"INTL.4702-33-MWI-THP.A","        Malawi","18867.34"
"INTL.4702-33-MYS-THP.A","        Malaysia","32847.44"
"INTL.4702-33-MDV-THP.A","        Maldives","504.508"
"INTL.4702-33-MLI-THP.A","        Mali","20567.42"
"INTL.4702-33-MLT-THP.A","        Malta","514.564"
"INTL.4702-33-MTQ-THP.A","        Martinique","372.245"
"INTL.4702-33-MRT-THP.A","        Mauritania","4383.849"
"INTL.4702-33-MUS-THP.A","        Mauritius","1296.279"
"INTL.4702-33-MEX-THP.A","        Mexico","125088"
"INTL.4702-33-FSM-THP.A","        Micronesia","NA"
"INTL.4702-33-MDA-THP.A","        Moldova","3542.7"
"INTL.4702-33-MNG-THP.A","        Mongolia","3232.43"
"INTL.4702-33-MNE-THP.A","        Montenegro","630.396"
"INTL.4702-33-MSR-THP.A","        Montserrat","NA"
"INTL.4702-33-MAR-THP.A","        Morocco","36304.41"
"INTL.4702-33-MOZ-THP.A","        Mozambique","30285.6"
"INTL.4702-33-NAM-THP.A","        Namibia","2446.644"
"INTL.4702-33-NRU-THP.A","        Nauru","NA"
"INTL.4702-33-NPL-THP.A","        Nepal","28832.5"
"INTL.4702-33-NLD-THP.A","        Netherlands","17360.55"
"INTL.4702-33-NLDA-THP.A","        Netherlands Antilles","193.107"
"INTL.4702-33-NCL-THP.A","        New Caledonia","NA"
"INTL.4702-33-NZL-THP.A","        New Zealand","4956.119"
"INTL.4702-33-NIC-THP.A","        Nicaragua","6663.924"
"INTL.4702-33-NER-THP.A","        Niger","23443.39"
"INTL.4702-33-NGA-THP.A","        Nigeria","203304.5"
"INTL.4702-33-NIU-THP.A","        Niue","NA"
"INTL.4702-33-PRK-THP.A","        North Korea","25755.44"
"INTL.4702-33-MKD-THP.A","        North Macedonia","2114.176"
"INTL.4702-33-MNP-THP.A","        Northern Mariana Islands","57.216"
"INTL.4702-33-NOR-THP.A","        Norway","5352.817"
"INTL.4702-33-OMN-THP.A","        Oman","4602.768"
"INTL.4702-33-PAK-THP.A","        Pakistan","223293.3"
"INTL.4702-33-PSE-THP.A","        Palestinian Territories","4909.775"
"INTL.4702-33-PAN-THP.A","        Panama","4232.532"
"INTL.4702-33-PNG-THP.A","        Papua New Guinea","9542.486"
"INTL.4702-33-PRY-THP.A","        Paraguay","6530.026"
"INTL.4702-33-PER-THP.A","        Peru","32824.86"
"INTL.4702-33-PHL-THP.A","        Philippines","110605.5"
"INTL.4702-33-POL-THP.A","        Poland","37963.64"
"INTL.4702-33-PRT-THP.A","        Portugal","10288.67"
"INTL.4702-33-PRI-THP.A","        Puerto Rico","2961.785"
