Report generated on: 03-25-2023 22:46:56
"INTL.4413-2-BEL-QBTU.A","        Natural gas (quad Btu)","0.6541311659128194"
"INTL.4415-2-BEL-QBTU.A","        Petroleum and other liquids (quad Btu)","1.3292975372285"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-BEL-QBTU.A","            Nuclear (quad Btu)","0.4276856587136"
"INTL.4418-2-BEL-QBTU.A","            Renewables and other (quad Btu)","0.1836457743392344"
"","Belize",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-BLZ-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-BLZ-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-BLZ-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0076453814"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-BLZ-QBTU.A","            Renewables and other (quad Btu)","0.00547700486"
"","Benin",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-BEN-QBTU.A","        Coal (quad Btu)","0.0029386419262555185"
"INTL.4413-2-BEN-QBTU.A","        Natural gas (quad Btu)","0.00204725370304"
"INTL.4415-2-BEN-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0925457739"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-BEN-QBTU.A","            Renewables and other (quad Btu)","0.0037942663"
"","Bermuda",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-BMU-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-BMU-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-BMU-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0110296034"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-BMU-QBTU.A","            Renewables and other (quad Btu)","0"
"","Bhutan",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-BTN-QBTU.A","        Coal (quad Btu)","0.003374929911132236"
"INTL.4413-2-BTN-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-BTN-QBTU.A","        Petroleum and other liquids (quad Btu)","0.008923737900000001"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-BTN-QBTU.A","            Renewables and other (quad Btu)","0.05906527024"
"","Bolivia",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-BOL-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-BOL-QBTU.A","        Natural gas (quad Btu)","0.113374123489"
"INTL.4415-2-BOL-QBTU.A","        Petroleum and other liquids (quad Btu)","0.1710889139"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-BOL-QBTU.A","            Renewables and other (quad Btu)","0.03313078535"
"","Bosnia and Herzegovina",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-BIH-QBTU.A","        Coal (quad Btu)","0.126301871770417"
"INTL.4413-2-BIH-QBTU.A","        Natural gas (quad Btu)","0.007830971472392"
"INTL.4415-2-BIH-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0706637811"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-BIH-QBTU.A","            Nuclear (quad Btu)",""
"INTL.4418-2-BIH-QBTU.A","            Renewables and other (quad Btu)","0.03251043540708694"
"","Botswana",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-BWA-QBTU.A","        Coal (quad Btu)","0.031321952397112766"
"INTL.4413-2-BWA-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-BWA-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0434221797"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-BWA-QBTU.A","            Renewables and other (quad Btu)","0.006011594056"
"","Brazil",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-BRA-QBTU.A","        Coal (quad Btu)","0.6307871600928613"
"INTL.4413-2-BRA-QBTU.A","        Natural gas (quad Btu)","1.2122095578907557"
"INTL.4415-2-BRA-QBTU.A","        Petroleum and other liquids (quad Btu)","5.889385523507218"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-BRA-QBTU.A","            Nuclear (quad Btu)","0.157023684188619"
"INTL.4418-2-BRA-QBTU.A","            Renewables and other (quad Btu)","4.707094849653458"
"","British Virgin Islands",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-VGB-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-VGB-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-VGB-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0023928586"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-VGB-QBTU.A","            Renewables and other (quad Btu)","0.00001387399"
"","Brunei",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-BRN-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-BRN-QBTU.A","        Natural gas (quad Btu)","0.1426597114608"
"INTL.4415-2-BRN-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0371591768"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-BRN-QBTU.A","            Renewables and other (quad Btu)","0.00001781"
"","Bulgaria",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-BGR-QBTU.A","        Coal (quad Btu)","0.20847184189998283"
"INTL.4413-2-BGR-QBTU.A","        Natural gas (quad Btu)","0.1063473695608"
"INTL.4415-2-BGR-QBTU.A","        Petroleum and other liquids (quad Btu)","0.1917931974"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-BGR-QBTU.A","            Nuclear (quad Btu)","0.1729311817766"
"INTL.4418-2-BGR-QBTU.A","            Renewables and other (quad Btu)","0.0379464615976084"
"","Burkina Faso",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-BFA-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-BFA-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-BFA-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0620825124"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-BFA-QBTU.A","            Renewables and other (quad Btu)","0.005615421592"
"","Burma",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-MMR-QBTU.A","        Coal (quad Btu)","0.05141718626049868"
